id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
50151,25075,50150,5127,979,4826598134,1000,1,1000,40
50152,25076,50153,353,5127,252424127,1,1,1000,144
50153,25076,50152,5127,353,4717065873,1000,1,1000,40
50154,25077,50155,5127,879,231000229,1000,1,1000,40
50155,25077,50154,879,5127,4738488771,1000,1,1000,40
50156,25078,50157,5245,2771,33181211,736,1,1,34
50157,25078,50156,2771,5245,2696534789,1000,1,1000,40
50158,25079,50159,476,5127,9465338,5000,500,1000,40
50159,25079,50158,5127,476,4960023662,1000,1,10000,40
50160,25080,50161,5127,3886,41449370,1000,1,1000,40
50161,25080,50160,3886,5127,1470557630,5000,50,1000,40
50162,25081,50163,1415,3828,9318733,1000,10,1,34
50163,25081,50162,3828,1415,120681267,1,0,1000,40
50164,25082,50165,5221,3627,19903707,1000,1,1000,40
50165,25082,50164,3627,5221,480096293,1,25,1000,40
50166,25083,50167,2427,5127,451605708,2000,2000,1000,40
50167,25083,50166,5127,2427,4517881292,1000,1,1000,40
50168,25084,50169,3617,77,8038586,1000,400,1000000,30
50169,25084,50168,77,3617,1091961414,1000,1700,1000,40
50170,25085,50171,4849,3534,3538178,1000,1,1000,40
50171,25085,50170,3534,4849,96461822,1000,1,1000,40
50172,25086,50173,4254,5143,205878568,1000,1,1000,40
50173,25086,50172,5143,4254,2294121432,1000,1,1000,40
50174,25087,50175,4849,3627,367721,1000,1,1000,40
50175,25087,50174,3627,4849,24632279,1000,1,1000,40
50176,25088,50177,54,5226,23115287,1000,1,1000,40
50177,25088,50176,5226,54,255205713,1000,1,1000,40
50178,25089,50179,1426,5157,65252402,1000,20,1000,40
50179,25089,50178,5157,1426,7616371598,1328,1,1,34
50180,25090,50181,3698,5157,178069454,965,1,1000,40
50181,25090,50180,5157,3698,6828708546,470,5,1,34
50182,25091,50183,5157,1419,177894620,90,5,1,34
50183,25091,50182,1419,5157,15822105380,1000,1,1000,40
50184,25092,50185,5157,130,47307121,3870,4,1,34
50185,25092,50184,130,5157,1282442879,1,4000,1000,40
50186,25093,50187,5157,86,529667066,422,1,1,34
50187,25093,50186,86,5157,5001715934,34,849,1000,40
50188,25094,50189,2512,3115,238480660,1000,1,1000,40
50189,25094,50188,3115,2512,2361519340,1000,1,1000,40
50190,25095,50191,4346,475,99915884,2000,1213,1000,40
50191,25095,50190,475,4346,900084116,1,800,1000,40
50192,25096,50193,3133,4346,97605874,500,300,1000,40
50193,25096,50192,4346,3133,902394126,2000,557,1000,40
50194,25097,50195,4769,4346,359496951,1000,250,1000,144
50195,25097,50194,4346,4769,3640503049,2000,1279,1000,40
50196,25098,50197,4769,4346,605396523,1000,250,1000,144
50197,25098,50196,4346,4769,7394603477,2000,607,1000,40
50198,25099,50199,4769,4388,274074401,1000,250,1000,144
50199,25099,50198,4388,4769,9725925599,2000,1045,1000,40
50200,25100,50201,4769,4388,197171481,1000,250,1000,144
50201,25100,50200,4388,4769,9802828519,2000,328,1000,40
50202,25101,50203,4852,4486,19499606,1000,1,1000,40
50203,25101,50202,4486,4852,380500394,1000,10,1000,144
50204,25102,50205,977,2561,244112714,849,489,1000,40
50205,25102,50204,2561,977,6655887286,1000,1,1,40
50206,25103,50207,3164,2869,1073163527,1000,1,1000,40
50207,25103,50206,2869,3164,15704051473,900,1,1000,40
50208,25104,50209,4414,2839,120224345,2000,1436,1000,40
50209,25104,50208,2839,4414,2379775655,200,0,1000,40
50210,25105,50211,4414,1685,12698018,2000,1038,1000,40
50211,25105,50210,1685,4414,2487301982,0,1,1000,144
