id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
254,127,255,24,171,4770810,800,10,1000,144
255,127,254,171,24,95229190,1000,10,1000,144
256,128,257,54,172,20923698,1000,1,1000,144
257,128,256,172,54,212834302,1000,100,1000,144
258,129,259,46,173,425948091,1000,1,1000,144
259,129,258,173,46,16349197909,1000,1,1000,144
260,130,261,174,54,13746385,1000,10,1000,14
261,130,260,54,174,286253615,1000,1,1000,144
262,131,263,175,8,634403,1000,1,1000,144
263,131,262,8,175,123931597,200,1,1000,40
264,132,265,115,180,36915735,1000,1,1000,144
265,132,264,180,115,763084265,1000,1,1000,144
266,133,267,128,40,414987011,500,1,1000,14
267,133,266,40,128,4949012989,1000,1900,1000,144
268,134,269,150,183,29740060,99,1,1000,144
269,134,268,183,150,448233940,1000,1,1000,144
270,135,271,54,188,2414444,1000,1,1000,144
271,135,270,188,54,67585556,0,10,1000,34
272,136,273,58,189,9051889,1000,1,0,144
273,136,272,189,58,216472111,1000,10,1000,14
274,137,275,58,192,6128577,1000,1,1000,144
275,137,274,192,58,93871423,10000,1000,1000,144
276,138,277,165,4,14950350,1000,1,1,144
277,138,276,4,165,135049650,1000,1,1,144
278,139,279,194,40,248873483,1000,10,1000,34
279,139,278,40,194,4751126517,1000,1900,1000,144
280,140,281,95,195,76610360,1000,1,1000,144
281,140,280,195,95,698250640,1000,1,1000,144
282,141,283,100,115,5987047,1000,10,1000,144
283,141,282,115,100,113797953,1000,1,1000,144
284,142,285,156,77,89977154,1000,1,1000,144
285,142,284,77,156,1008295846,1000,1700,1000,30
286,143,287,54,196,12944952,1000,1,1000,144
287,143,286,196,54,250519048,1000,1,1000,144
288,144,289,46,145,13215031,1000,1,1000,144
289,144,288,145,46,236784969,1000,100,1000,144
290,145,291,54,145,23097150,1000,1,1000,144
291,145,290,145,54,226902850,1000,100,1000,144
292,146,293,46,145,13376496,1000,1,1000,144
293,146,292,145,46,236623504,1000,100,1000,144
294,147,295,197,194,5264515,400,1,1000,100
295,147,294,194,197,994735485,1000,10,1000,34
296,148,297,194,1,47157308,1000,10,1000,34
297,148,296,1,194,952842692,1000,1,0,144
298,149,299,62,194,99726306,850,84,0,142
299,149,298,194,62,900273694,1000,10,0,34
300,150,301,199,22,1929883,100,1,1000,44
301,150,300,22,199,95070117,0,1,1000,144
302,151,303,139,201,53886586,489,1000,1000,144
303,151,302,201,139,1946113414,100,1000,1000,50
304,152,305,58,202,2231435,1000,1,0,144
305,152,304,202,58,109055565,0,1,1000,34
306,153,307,24,150,22837993,800,1,1000,144
307,153,306,150,24,327162007,99,1,1000,144
308,154,309,170,130,1288547,1000,1,1000,144
309,154,308,130,170,18711453,1,1,1000,40
310,155,311,206,63,36068500,1000,1,1000,144
311,155,310,63,206,363931500,0,1,1000,144
312,156,313,58,109,1934203,1000,1,1000,144
313,156,312,109,58,138065797,1000,1,1000,144
314,157,315,46,170,2964667,1000,1,1000,144
315,157,314,170,46,27035333,1000,1,1000,144
316,158,317,160,206,59518081,490,10,1000,14
317,158,316,206,160,640481919,1000,1,0,144
318,159,319,60,207,2294159,100,10,1000,144
319,159,318,207,60,22705841,0,10,1000,144
320,160,321,208,130,2364686,1000,1,1000,144
321,160,320,130,208,53635314,1,1,1000,40
322,161,323,58,206,28318173,1000,1,1000,144
323,161,322,206,58,4971681827,1000,1,1000,144
324,162,325,206,77,43697191,1000,1,1000,144
325,162,324,77,206,1156302809,1000,1700,1000,30
326,163,327,211,177,11857522,1000,1,1,144
327,163,326,177,211,448142478,1000,100,1000,144
328,164,329,165,130,11396562,1000,1,1000,144
329,164,328,130,165,112060438,1,1,1,40
330,165,331,207,40,2651327,0,10,1000,144
331,165,330,40,207,47348673,1000,1900,1000,144
332,166,333,24,139,92975949,800,1000,1000,144
333,166,332,139,24,907024051,489,1000,1000,144
334,167,335,54,215,9848284,1000,1,1000,144
335,167,334,215,54,219512716,1000,1,1000,144
336,168,337,87,119,100896661,1,19,1000,40
337,168,336,119,87,3773832339,490,1,1000,144
338,169,339,218,58,19180236,1000,1,1000,144
339,169,338,58,218,230819764,1000,1,1000,144
340,170,341,150,221,27431906,99,1,1000,144
341,170,340,221,150,407913094,1000,1,1000,144
342,171,343,33,206,36770678,0,0,1000,40
343,171,342,206,33,363229322,1000,1,1000,144
344,172,345,101,222,186950705,1000,1,1000,144
345,172,344,222,101,1700049295,1000,990,1000,72
346,173,347,46,225,32455037,1000,1,1000,144
347,173,346,225,46,967544963,1000,100,1000,144
348,174,349,219,17,43302250,2000,100,1000,200
349,174,348,17,219,956697750,100,1,1000,144
350,175,351,122,58,183132782,475,250,1000,144
351,175,350,58,122,1816867218,1000,1,1000,144
352,176,353,54,177,356084535,1000,1,1000,144
353,176,352,177,54,9643915465,0,0,1000,144
354,177,355,54,227,11244857,1000,1,1000,144
355,177,354,227,54,488755143,0,0,1000,29
356,178,357,87,230,28195763,1,19,1000,40
357,178,356,230,87,282448237,1000,1,1,144
358,179,359,76,150,18563777,1000,1,1000,144
359,179,358,150,76,3281436223,99,1,1000,144
360,180,361,54,231,2371783,1000,1,1000,144
361,180,360,231,54,23982217,100,1,1000,144
362,181,363,87,232,6756919,1,19,1000,40
363,181,362,232,87,259744081,1000,1,1000,144
364,182,365,228,233,56272195,5000,5,1000,144
365,182,364,233,228,943727805,1000,1,1000,144
366,183,367,116,234,76326860,1000,1,1000,144
367,183,366,234,116,923673140,250,0,1000,1008
368,184,369,87,236,2797692,1,19,1000,40
369,184,368,236,87,137202308,1000,1,1,144
370,185,371,54,237,1424513,1000,1,1000,144
371,185,370,237,54,224938487,1227,0,1000,144
372,186,373,223,177,44019978,1000,1,1,144
373,186,372,177,223,555980022,1000,100,1000,144
374,187,375,54,238,25211056,1000,1,1000,144
375,187,374,238,54,511758944,1000,1,1000,144
376,188,377,54,239,3345487,1000,1,1000,144
377,188,376,239,54,64192513,1000,1,1000,144
378,189,379,54,39,14236313,1000,1,1000,144
379,189,378,39,54,187300687,1000,10,1000,14
380,190,381,54,241,8890096,1000,1,1000,144
381,190,380,241,54,191109904,1000,1,1000,144
382,191,383,242,243,410514519,1000,1,1000,144
383,191,382,243,242,7589485481,1000,1,1000,144
384,192,385,54,244,17366564,1000,1,1000,144
385,192,384,244,54,230477436,1000,1,1000,14
386,193,387,106,245,90911017,10000,10,0,40
387,193,386,245,106,1109088983,1000,10,1000,34
388,194,389,54,16,125724854,1000,1,1000,144
389,194,388,16,54,1874275146,0,1,1000,144
390,195,391,19,227,12941110,1000,1,1000,144
391,195,390,227,19,227058890,0,0,1000,29
392,196,393,115,194,209221128,1000,1,1000,144
393,196,392,194,115,2290778872,1000,10,1000,34
394,197,395,58,247,25438685,1000,1,1000,144
395,197,394,247,58,279178315,1000,1,1000,144
396,198,397,58,110,34765675,1000,1,1000,144
397,198,396,110,58,465234325,1000,1,1000,144
398,199,399,250,251,683747,1000,1,1000,40
399,199,398,251,250,149316253,1000,1,1000,144
400,200,401,191,46,2398547,1000,1,1000,144
401,200,400,46,191,97601453,1000,1,1000,144
402,201,403,249,58,656876,1000,1,1000,144
403,201,402,58,249,77343124,1000,1,1000,144
404,202,405,24,253,1759007,800,1,1000,144
405,202,404,253,24,68479993,1000,1,1000,144
406,203,407,100,130,2243513,1000,10,1000,144
407,203,406,130,100,51484487,1,1,1000,40
408,204,409,258,150,7223367,100,10,1000,72
409,204,408,150,258,342776633,99,1,1000,144
410,205,411,259,40,4237044,1000,10,1000,14
411,205,410,40,259,45762956,1000,1900,1000,144
412,206,413,46,260,134418344,1000,1,1000,144
413,206,412,260,46,1865581656,1000,1,1000,144
414,207,415,212,261,70003667,0,1,1000,10
415,207,414,261,212,1929996333,1000,1,1000,144
416,208,417,262,54,20132040,1000,1,1000,144
417,208,416,54,262,263565960,1000,1,1000,144
418,209,419,262,130,5106052,1000,1,1000,144
419,209,418,130,262,52193948,1,1,1000,40
420,210,421,54,265,9811032,1000,1,1000,144
421,210,420,265,54,275333968,10000,5000,1000,144
422,211,423,62,192,37700950,850,84,1000,142
423,211,422,192,62,462299050,10000,1000,0,144
424,212,425,87,266,5182435,1,19,1000,40
425,212,424,266,87,244817565,1000,1,1,144
426,213,427,150,77,260419550,99,1,1000,144
427,213,426,77,150,3039580450,1000,1700,1000,30
428,214,429,54,192,1687651,1000,1,1000,144
429,214,428,192,54,233510349,5000,500,1000,144
430,215,431,54,269,2264786,1000,1,1000,144
431,215,430,269,54,264222214,1,1,1000,144
432,216,433,224,1,590866240,1000,1,1000,144
433,216,432,1,224,5408765760,1000,1,1000,144
434,217,435,46,272,16435017,1000,1,0,144
435,217,434,272,46,233564983,950,1,1000,144
436,218,437,95,227,12661593,1000,1,1000,144
437,218,436,227,95,487338407,0,0,1000,29
438,219,439,46,8,43285026,1000,1,1000,144
439,219,438,8,46,436714974,200,1,1000,40
440,220,441,54,273,9348433,1000,1,1000,144
441,220,440,273,54,236408567,2000,2,1000,4
442,221,443,58,6,5881205,1000,1,1000,144
443,221,442,6,58,94118795,49,10,1000,144
444,222,445,46,274,10840949,1000,1,0,144
445,222,444,274,46,189159051,100,1,1000,14
446,223,447,251,278,213072,1000,1,0,144
447,223,446,278,251,147092928,1000,100,1000,34
448,224,449,79,58,23739237,1000,1,1000,144
449,224,448,58,79,226260763,1000,1,1000,144
450,225,451,279,130,18251276,1000,1,1000,144
451,225,450,130,279,308677724,1,1,1000,40
452,226,453,222,276,7037260,1000,990,1000,72
453,226,452,276,222,254762740,42,2,1000,42
454,227,455,24,280,1807230,800,1,1000,144
455,227,454,280,24,96875770,1000,1,1000,144
456,228,457,281,77,34778255,0,100,1000,24
457,228,456,77,281,1465221745,1000,1700,1000,30
458,229,459,150,192,10767815,99,1,1000,144
459,229,458,192,150,1089232185,10000,1000,1000,144
460,230,461,46,276,59771385,1000,1,1000,144
461,230,460,276,46,940228615,92,7,1000,42
462,231,463,46,282,130631121,1000,1,1000,144
463,231,462,282,46,1869368879,5,20,1000,40
464,232,465,250,282,167241673,1000,1,1000,40
465,232,464,282,250,1519366327,5,20,1000,40
466,233,467,282,40,38919905,5,20,1000,40
467,233,466,40,282,1961080095,1000,1900,1000,144
468,234,469,10,283,22930425,1000,1,1000,144
469,234,468,283,10,215339575,1000,1,1000,144
470,235,471,276,252,29556471,42,3,1000,42
471,235,470,252,276,770443529,0,10,1000,144
472,236,473,286,58,45493793,999,1,1000,34
473,236,472,58,286,516616207,1000,1,0,144
474,237,475,276,287,18054723,42,2,1000,42
475,237,474,287,276,781945277,50,1,1000,144
476,238,477,54,288,1273324,1000,1,1000,144
477,238,476,288,54,38726676,1,1,1000,144
478,239,479,250,290,13883612,1000,1,1000,40
479,239,478,290,250,186116388,100,100,1000,144
480,240,481,33,291,2643780,0,0,1000,40
481,240,480,291,33,29749220,1000,1,1000,144
482,241,483,54,292,20369856,1000,1,1000,144
483,241,482,292,54,220114144,1000,1,1000,144
484,242,485,150,227,51367721,99,1,1000,144
485,242,484,227,150,1048632279,0,0,1000,29
486,243,487,95,177,692467793,1000,1,1,144
487,243,486,177,95,14307532207,0,0,1000,144
488,244,489,298,8,7993590,1000,1,1000,144
489,244,488,8,298,792006410,200,1,1000,40
490,245,491,54,301,8639123,1000,1,0,144
491,245,490,301,54,235176877,1000,10,1000,14
492,246,493,263,119,23926979,1000,1,1000,144
493,246,492,119,263,363778021,490,1,1000,144
494,247,495,283,130,1439242,1000,1,1000,144
495,247,494,130,283,24823758,1,1,1000,40
496,248,497,54,302,13734935,1000,1,1000,144
497,248,496,302,54,268827065,1000,1,1000,144
498,249,499,16,303,25126461,0,1,1000,144
499,249,498,303,16,374873539,1000,1,1000,144
500,250,501,296,303,30377882,1000,1,1000,144
501,250,500,303,296,369622118,1000,1,1000,144
502,251,503,87,288,28345780,1,19,1000,40
503,251,502,288,87,471654220,1,1,1,144
504,252,505,54,212,15374273,1000,1,1000,144
505,252,504,212,54,3984625727,0,1,1000,10
506,253,507,54,304,92004094,1000,1,1000,144
507,253,506,304,54,1907995906,1000,1,1000,144
508,254,509,46,307,3090521,1000,1,1000,144
509,254,508,307,46,96909479,1000,1,1000,144
510,255,511,104,282,80654834,1000,1,1000,144
511,255,510,282,104,1919345166,5,20,1000,40
512,256,513,308,282,87671051,1000,1,1000,144
513,256,512,282,308,1912328949,5,20,1000,40
514,257,515,310,282,139543607,1000,1,1000,144
515,257,514,282,310,1860456393,5,20,1000,40
516,258,517,282,1,11010990,5,20,1000,40
517,258,516,1,282,1988989010,1000,1,1000,144
518,259,519,118,282,130402232,1000,1,1000,144
519,259,518,282,118,1869597768,5,20,1000,40
520,260,521,50,282,164426223,1000,500,1000,40
521,260,520,282,50,1835573777,5,20,1000,40
522,261,523,95,282,98829545,1000,1,1000,144
523,261,522,282,95,1901170455,5,20,1000,40
524,262,525,317,282,142688237,1000,10,1000,14
525,262,524,282,317,1855529763,5,20,0,40
526,263,527,228,233,6960518,5000,5,1000,144
527,263,526,233,228,893039482,1000,1,1000,144
528,264,529,77,319,7118689,1000,1700,1000,30
529,264,528,319,77,292881311,1000,1,1000,144
530,265,531,263,107,6675368,1000,1,1000,144
531,265,530,107,263,123388632,1000,1,1000,144
532,266,533,304,60,164582051,1000,1,1000,144
533,266,532,60,304,1834171949,100,10,1000,144
534,267,535,87,295,1178445,1,19,1000,40
535,267,534,295,87,298821555,1000,1,1,144
536,268,537,70,323,224341,1000,1,1000,144
537,268,536,323,70,99775659,1000,1,1000,144
538,269,539,323,282,458380,1000,1,1000,144
539,269,538,282,323,76659620,5,20,1000,40
540,270,541,150,323,7760513,99,1,1000,144
541,270,540,323,150,92239487,1000,1,1000,144
542,271,543,33,323,1382704,0,0,1000,40
543,271,542,323,33,98617296,1000,1,1000,144
544,272,545,276,219,1286344,92,7,1000,42
545,272,544,219,276,998713656,2000,100,1000,200
546,273,547,54,325,113420072,1000,1,0,144
547,273,546,325,54,1886579928,1,1,1000,14
548,274,549,250,276,4579025,1000,1,1000,40
549,274,548,276,250,795420975,92,65,1000,42
550,275,551,189,326,1217076268,1000,10,1000,14
551,275,550,326,189,15560138732,1,1,0,144
552,276,553,150,326,5877762,99,1,1000,144
553,276,552,326,150,16771337238,1,1,1000,144
554,277,555,327,60,45579121,1000,1,1000,144
555,277,554,60,327,2113763879,100,10,1000,144
556,278,557,328,109,3366223,1000,1,1000,144
557,278,556,109,328,95165777,1000,1,1000,144
558,279,559,303,326,1673975775,1000,1,1000,144
559,279,558,326,303,15103239225,1,1,1000,144
560,280,561,330,326,885110885,1000,10,1000,34
561,280,560,326,330,15892104115,1,1,0,144
562,281,563,54,323,6723095,1000,1,1000,144
563,281,562,323,54,93276905,1000,1,1000,144
564,282,565,326,332,1362888728,1,1,1000,18
565,282,564,332,326,15414326272,1,1,1000,18
566,283,567,115,273,8410439,1000,1,1000,144
567,283,566,273,115,113377561,2000,2,1000,4
568,284,569,323,326,2217903,1000,1,1000,144
569,284,568,326,323,97782097,1,1,1000,144
570,285,571,323,332,2746367,1000,1,1000,144
571,285,570,332,323,97253633,1,1,1000,144
572,286,573,334,323,9881903,1,1,1000,144
573,286,572,323,334,90118097,1000,1,1000,144
574,287,575,323,194,2036915,1000,1,0,144
575,287,574,194,323,97963085,1000,10,1000,34
576,288,577,323,319,6796098,1000,1,1000,144
577,288,576,319,323,93203902,1000,1,1000,144
578,289,579,95,334,208290996,1000,1,1000,144
579,289,578,334,95,16568924004,1,1,1000,144
580,290,581,335,86,118268233,1000,23,1000,40
581,290,580,86,335,1881731767,20,21,1000,40
582,291,583,263,332,949906617,1000,1,1000,144
583,291,582,332,263,15827308383,1,1,1000,144
584,292,585,189,332,10719775,1000,10,1000,14
585,292,584,332,189,889280225,1,1,0,144
