id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
0,0,1,16,24,168936658,0,1,1000,144
1,0,0,24,16,1662320342,800,1,1000,144
2,1,3,3,25,6790445,49,9000,0,30
3,1,2,25,3,93209555,1000,10,1000,14
4,2,5,33,39,8110421,0,0,1,40
5,2,4,39,33,91889579,1000,10,1000,14
6,3,7,49,40,11598223,100,100,1000,144
7,3,6,40,49,188401777,1000,1900,1000,144
8,4,9,46,51,1008215,1000,1,1000,144
9,4,8,51,46,18991785,1000,1,1000,144
10,5,11,54,55,8794387,1000,1,1000,144
11,5,10,55,54,80346613,1000,1,1000,144
12,6,13,54,57,3339482,1000,1,1000,144
13,6,12,57,54,196660518,1000,10,1000,14
14,7,15,54,67,279140,1000,1,1000,144
15,7,14,67,54,125911860,1000,1,1000,144
16,8,17,46,45,4273784,1000,1,1000,144
17,8,16,45,46,245726216,1000,1,1000,144
18,9,19,79,63,3881612,1000,1,1000,144
19,9,18,63,79,296118388,0,1,1000,144
20,10,21,87,24,27769343,1,8,1,64
21,10,20,24,87,322230657,800,8,1000,144
22,11,23,87,49,20017280,1,8,1,64
23,11,22,49,87,641482720,100,100,1000,144
24,12,25,54,46,3885080,1000,1,1000,144
25,12,24,46,54,263475920,1000,1,1000,144
26,13,27,109,77,7266006,1000,1,1000,144
27,13,26,77,109,292733994,1000,1700,1000,30
28,14,29,10,108,12825345,1000,1,1000,144
29,14,28,108,10,187174655,1000,1,1000,144
30,15,31,147,2,25611237,1000,1,1000,144
31,15,30,2,147,374266763,0,1000,1000,9
32,16,33,148,63,771866,1000,1,1000,144
33,16,32,63,148,19228134,0,1,1000,144
34,17,35,148,63,2925416,1000,1,1000,144
35,17,34,63,148,27074584,0,1,1000,144
36,18,37,148,63,1157045,1000,1,1000,144
37,18,36,63,148,28842955,0,1,1000,144
38,19,39,87,108,9279526,1,8,1,64
39,19,38,108,87,190720474,1000,1,1000,144
40,20,41,33,108,6071055,0,0,1000,40
41,20,40,108,33,193928945,1000,1,1000,144
42,21,43,123,130,1218154953,1000,1,1000,144
43,21,42,130,123,11019042047,1,1,1000,40
44,22,45,24,108,5775924,800,1,1000,144
45,22,44,108,24,194224076,1000,1,1000,144
46,23,47,46,165,8753232,1000,1,1000,144
47,23,46,165,46,91246768,1000,1,1000,144
48,24,49,170,150,1830865,1000,1,1000,144
49,24,48,150,170,38169135,99,1,1000,144
50,25,51,58,189,9051889,1000,1,0,144
51,25,50,189,58,216472111,1000,10,1000,14
52,26,53,194,40,248873483,1000,10,1000,34
53,26,52,40,194,4751126517,1000,1900,1000,144
54,27,55,156,77,89977154,1000,1,1000,144
55,27,54,77,156,1008295846,1000,1700,1000,30
56,28,57,54,196,12944952,1000,1,1000,144
57,28,56,196,54,250519048,1000,1,1000,144
58,29,59,54,145,23097150,1000,1,1000,144
59,29,58,145,54,226902850,1000,100,1000,144
60,30,61,62,194,99726306,850,84,0,142
61,30,60,194,62,900273694,1000,10,0,34
62,31,63,160,206,59518081,490,10,1000,14
63,31,62,206,160,640481919,1000,1,0,144
64,32,65,208,130,2364686,1000,1,1000,144
65,32,64,130,208,53635314,1,1,1000,40
66,33,67,58,206,28318173,1000,1,1000,144
67,33,66,206,58,4971681827,1000,1,1000,144
68,34,69,87,119,100896661,1,19,1000,40
69,34,68,119,87,3773832339,490,1,1000,144
70,35,71,46,225,32455037,1000,1,1000,144
71,35,70,225,46,967544963,1000,100,1000,144
72,36,73,54,238,25211056,1000,1,1000,144
73,36,72,238,54,511758944,1000,1,1000,144
74,37,75,54,16,125724854,1000,1,1000,144
75,37,74,16,54,1874275146,0,1,1000,144
76,38,77,249,58,656876,1000,1,1000,144
77,38,76,58,249,77343124,1000,1,1000,144
78,39,79,259,40,4237044,1000,10,1000,14
79,39,78,40,259,45762956,1000,1900,1000,144
80,40,81,262,54,20132040,1000,1,1000,144
81,40,80,54,262,263565960,1000,1,1000,144
82,41,83,54,269,2264786,1000,1,1000,144
83,41,82,269,54,264222214,1,1,1000,144
84,42,85,95,227,12661593,1000,1,1000,144
85,42,84,227,95,487338407,0,0,1000,29
86,43,87,79,58,23739237,1000,1,1000,144
87,43,86,58,79,226260763,1000,1,1000,144
88,44,89,279,130,18251276,1000,1,1000,144
89,44,88,130,279,308677724,1,1,1000,40
90,45,91,250,282,167241673,1000,1,1000,40
91,45,90,282,250,1519366327,5,20,1000,40
92,46,93,286,58,45493793,999,1,1000,34
93,46,92,58,286,516616207,1000,1,0,144
94,47,95,276,287,18054723,42,2,1000,42
95,47,94,287,276,781945277,50,1,1000,144
96,48,97,150,227,51367721,99,1,1000,144
97,48,96,227,150,1048632279,0,0,1000,29
98,49,99,54,304,92004094,1000,1,1000,144
99,49,98,304,54,1907995906,1000,1,1000,144
100,50,101,308,282,87671051,1000,1,1000,144
101,50,100,282,308,1912328949,5,20,1000,40
102,51,103,50,282,164426223,1000,500,1000,40
103,51,102,282,50,1835573777,5,20,1000,40
104,52,105,263,107,6675368,1000,1,1000,144
105,52,104,107,263,123388632,1000,1,1000,144
106,53,107,323,282,458380,1000,1,1000,144
107,53,106,282,323,76659620,5,20,1000,40
108,54,109,250,276,4579025,1000,1,1000,40
109,54,108,276,250,795420975,92,65,1000,42
110,55,111,303,326,1673975775,1000,1,1000,144
111,55,110,326,303,15103239225,1,1,1000,144
112,56,113,326,332,1362888728,1,1,1000,18
113,56,112,332,326,15414326272,1,1,1000,18
114,57,115,115,273,8410439,1000,1,1000,144
115,57,114,273,115,113377561,2000,2,1000,4
116,58,117,323,326,2217903,1000,1,1000,144
117,58,116,326,323,97782097,1,1,1000,144
118,59,119,95,334,208290996,1000,1,1000,144
119,59,118,334,95,16568924004,1,1,1000,144
120,60,121,335,86,118268233,1000,23,1000,40
121,60,120,86,335,1881731767,20,21,1000,40
122,61,123,24,337,39586646,800,1,1000,144
123,61,122,337,24,560413354,1000,1,1000,144
124,62,125,344,332,637149927,1,1,1000,18
125,62,124,332,344,8362850073,1,1,1000,18
126,63,127,334,347,558442700,1,1,1000,18
127,63,126,347,334,8441557300,1,1,1000,18
128,64,129,326,350,693648371,1,1,1000,18
129,64,128,350,326,8306351629,1,1,1000,18
130,65,131,353,340,31484345,1,1,1000,18
131,65,130,340,353,8968515655,1,1,1000,18
132,66,133,340,347,882255768,1,1,1000,18
133,66,132,347,340,8117744232,1,1,1000,18
134,67,135,358,347,501368402,1,1,1000,18
135,67,134,347,358,8498631598,1,1,1000,18
136,68,137,358,342,314813332,1,1,1000,18
137,68,136,342,358,8685186668,1,1,1000,18
138,69,139,342,354,694474936,1,1,1000,18
139,69,138,354,342,8305525064,1,1,1000,18
140,70,141,346,347,290769221,1,1,1000,18
141,70,140,347,346,8709230779,1,1,1000,18
142,71,143,353,361,66341625,1,1,1000,144
143,71,142,361,353,8933658375,1000,1,1000,144
144,72,145,346,345,748244557,1,1,1000,18
145,72,144,345,346,8251755443,1,1,1000,18
146,73,147,356,334,37593818,1,1,1000,18
147,73,146,334,356,8962406182,1,1,1000,18
148,74,149,356,355,304938677,1,1,1000,18
149,74,148,355,356,8695061323,1,1,1000,18
150,75,151,349,343,302664786,1,1,1000,18
151,75,150,343,349,8697335214,1,1,1000,18
152,76,153,352,346,528251876,1,1,1000,18
153,76,152,346,352,8471748124,1,1,1000,18
154,77,155,364,358,648475629,1000,1,1000,144
155,77,154,358,364,8351524371,1,1,1000,144
156,78,157,349,359,773433046,1,1,1000,18
157,78,156,359,349,8226566954,1,1,1000,18
158,79,159,352,365,865213260,1,1,1000,144
159,79,158,365,352,8134786740,0,10,1000,144
160,80,161,359,347,752449366,1,1,1000,18
161,80,160,347,359,8247550634,1,1,1000,18
162,81,163,171,359,1240848054,1000,10,1000,144
163,81,162,359,171,15536366946,1,1,1000,144
164,82,165,342,350,1015624467,1,1,1000,18
165,82,164,350,342,15761590533,1,1,1000,18
166,83,167,352,326,1036454954,1,1,1000,18
167,83,166,326,352,15740760046,1,1,1000,18
168,84,169,358,373,869577549,1,1,1000,144
169,84,168,373,358,15907637451,1000,1,1000,144
170,85,171,141,343,1063671310,1000,100,1000,144
171,85,170,343,141,15713543690,1,1,1000,144
172,86,173,356,40,708898821,1,1,1000,144
173,86,172,40,356,16068316179,1000,1900,1000,144
174,87,175,346,359,1520234255,1,1,1000,18
