id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
0,0,1,16,24,168936658,0,1,1000,144
1,0,0,24,16,1662320342,800,1,1000,144
2,1,3,3,25,6790445,49,9000,0,30
3,1,2,25,3,93209555,1000,10,1000,14
4,2,5,10,32,4921973,1000,1,0,144
5,2,4,32,10,45078027,1000,10,1000,14
6,3,7,37,33,3622710,1000,10,1000,14
7,3,6,33,37,46377290,0,0,1,40
8,4,9,33,39,8110421,0,0,1,40
9,4,8,39,33,91889579,1000,10,1000,14
10,5,11,8,45,1785427,200,1,1000,40
11,5,10,45,8,18214573,1000,1,1000,144
12,6,13,49,40,11598223,100,100,1000,144
13,6,12,40,49,188401777,1000,1900,1000,144
14,7,15,46,51,1008215,1000,1,1000,144
15,7,14,51,46,18991785,1000,1,1000,144
16,8,17,54,55,8794387,1000,1,1000,144
17,8,16,55,54,80346613,1000,1,1000,144
18,9,19,54,57,3339482,1000,1,1000,144
19,9,18,57,54,196660518,1000,10,1000,14
20,10,21,54,67,279140,1000,1,1000,144
21,10,20,67,54,125911860,1000,1,1000,144
22,11,23,63,70,28441018,0,1,1000,144
23,11,22,70,63,971558982,1000,1,1000,144
24,12,25,46,45,4273784,1000,1,1000,144
25,12,24,45,46,245726216,1000,1,1000,144
26,13,27,79,63,3881612,1000,1,1000,144
27,13,26,63,79,296118388,0,1,1000,144
28,14,29,87,24,27769343,1,8,1,64
29,14,28,24,87,322230657,800,8,1000,144
30,15,31,87,80,4765939,1,19,1,40
31,15,30,80,87,395234061,1000,10,1,14
32,16,33,87,49,20017280,1,8,1,64
33,16,32,49,87,641482720,100,100,1000,144
34,17,35,54,46,3885080,1000,1,1000,144
35,17,34,46,54,263475920,1000,1,1000,144
36,18,37,109,77,7266006,1000,1,1000,144
37,18,36,77,109,292733994,1000,1700,1000,30
38,19,39,76,77,90553332,1000,1,1000,144
39,19,38,77,76,909446668,1000,1700,1000,30
40,20,41,10,108,12825345,1000,1,1000,144
41,20,40,108,10,187174655,1000,1,1000,144
42,21,43,24,108,12898673,800,1,1000,144
43,21,42,108,24,187101327,1000,1,1000,144
44,22,45,141,49,16074199,1000,100,1000,144
45,22,44,49,141,283925801,100,100,1000,144
46,23,47,147,2,25611237,1000,1,1000,144
47,23,46,2,147,374266763,0,1000,1000,9
48,24,49,148,63,771866,1000,1,1000,144
49,24,48,63,148,19228134,0,1,1000,144
50,25,51,148,63,2925416,1000,1,1000,144
51,25,50,63,148,27074584,0,1,1000,144
52,26,53,148,63,1157045,1000,1,1000,144
53,26,52,63,148,28842955,0,1,1000,144
54,27,55,46,149,1565658,1000,1,1000,144
55,27,54,149,46,18434342,1000,1,1000,144
56,28,57,87,108,9279526,1,8,1,64
57,28,56,108,87,190720474,1000,1,1000,144
58,29,59,40,108,11969535,1000,1900,1000,144
59,29,58,108,40,188030465,1000,1,1000,144
60,30,61,33,108,6071055,0,0,1000,40
61,30,60,108,33,193928945,1000,1,1000,144
62,31,63,123,130,1218154953,1000,1,1000,144
63,31,62,130,123,11019042047,1,1,1000,40
64,32,65,24,108,5775924,800,1,1000,144
65,32,64,108,24,194224076,1000,1,1000,144
66,33,67,46,45,65122321,1000,1,1000,144
67,33,66,45,46,934877679,1000,1,1000,144
68,34,69,40,108,15885376,1000,1900,1000,144
69,34,68,108,40,184114624,1000,1,1000,144
70,35,71,165,24,10621880,1000,1,1,144
71,35,70,24,165,335056120,800,1,1000,144
72,36,73,46,165,8753232,1000,1,1000,144
73,36,72,165,46,91246768,1000,1,1000,144
74,37,75,170,150,1830865,1000,1,1000,144
75,37,74,150,170,38169135,99,1,1000,144
76,38,77,115,180,36915735,1000,1,1000,144
77,38,76,180,115,763084265,1000,1,1000,144
78,39,79,58,189,9051889,1000,1,0,144
79,39,78,189,58,216472111,1000,10,1000,14
80,40,81,194,40,248873483,1000,10,1000,34
81,40,80,40,194,4751126517,1000,1900,1000,144
82,41,83,156,77,89977154,1000,1,1000,144
83,41,82,77,156,1008295846,1000,1700,1000,30
84,42,85,54,196,12944952,1000,1,1000,144
85,42,84,196,54,250519048,1000,1,1000,144
86,43,87,54,145,23097150,1000,1,1000,144
87,43,86,145,54,226902850,1000,100,1000,144
88,44,89,62,194,99726306,850,84,0,142
89,44,88,194,62,900273694,1000,10,0,34
90,45,91,160,206,59518081,490,10,1000,14
91,45,90,206,160,640481919,1000,1,0,144
92,46,93,208,130,2364686,1000,1,1000,144
93,46,92,130,208,53635314,1,1,1000,40
94,47,95,58,206,28318173,1000,1,1000,144
95,47,94,206,58,4971681827,1000,1,1000,144
96,48,97,207,40,2651327,0,10,1000,144
97,48,96,40,207,47348673,1000,1900,1000,144
98,49,99,87,119,100896661,1,19,1000,40
99,49,98,119,87,3773832339,490,1,1000,144
100,50,101,46,225,32455037,1000,1,1000,144
101,50,100,225,46,967544963,1000,100,1000,144
102,51,103,54,238,25211056,1000,1,1000,144
103,51,102,238,54,511758944,1000,1,1000,144
104,52,105,54,16,125724854,1000,1,1000,144
105,52,104,16,54,1874275146,0,1,1000,144
106,53,107,249,58,656876,1000,1,1000,144
107,53,106,58,249,77343124,1000,1,1000,144
108,54,109,259,40,4237044,1000,10,1000,14
109,54,108,40,259,45762956,1000,1900,1000,144
110,55,111,262,54,20132040,1000,1,1000,144
111,55,110,54,262,263565960,1000,1,1000,144
112,56,113,54,269,2264786,1000,1,1000,144
113,56,112,269,54,264222214,1,1,1000,144
114,57,115,95,227,12661593,1000,1,1000,144
115,57,114,227,95,487338407,0,0,1000,29
116,58,117,79,58,23739237,1000,1,1000,144
117,58,116,58,79,226260763,1000,1,1000,144
118,59,119,279,130,18251276,1000,1,1000,144
119,59,118,130,279,308677724,1,1,1000,40
120,60,121,250,282,167241673,1000,1,1000,40
121,60,120,282,250,1519366327,5,20,1000,40
122,61,123,10,283,22930425,1000,1,1000,144
123,61,122,283,10,215339575,1000,1,1000,144
124,62,125,286,58,45493793,999,1,1000,34
125,62,124,58,286,516616207,1000,1,0,144
126,63,127,276,287,18054723,42,2,1000,42
127,63,126,287,276,781945277,50,1,1000,144
128,64,129,54,288,1273324,1000,1,1000,144
129,64,128,288,54,38726676,1,1,1000,144
130,65,131,150,227,51367721,99,1,1000,144
131,65,130,227,150,1048632279,0,0,1000,29
132,66,133,54,302,13734935,1000,1,1000,144
133,66,132,302,54,268827065,1000,1,1000,144
134,67,135,54,304,92004094,1000,1,1000,144
135,67,134,304,54,1907995906,1000,1,1000,144
136,68,137,104,282,80654834,1000,1,1000,144
137,68,136,282,104,1919345166,5,20,1000,40
138,69,139,308,282,87671051,1000,1,1000,144
139,69,138,282,308,1912328949,5,20,1000,40
140,70,141,50,282,164426223,1000,500,1000,40
141,70,140,282,50,1835573777,5,20,1000,40
142,71,143,263,107,6675368,1000,1,1000,144
143,71,142,107,263,123388632,1000,1,1000,144
144,72,145,323,282,458380,1000,1,1000,144
145,72,144,282,323,76659620,5,20,1000,40
146,73,147,250,276,4579025,1000,1,1000,40
147,73,146,276,250,795420975,92,65,1000,42
148,74,149,303,326,1673975775,1000,1,1000,144
149,74,148,326,303,15103239225,1,1,1000,144
150,75,151,326,332,1362888728,1,1,1000,18
151,75,150,332,326,15414326272,1,1,1000,18
152,76,153,115,273,8410439,1000,1,1000,144
153,76,152,273,115,113377561,2000,2,1000,4
154,77,155,323,326,2217903,1000,1,1000,144
155,77,154,326,323,97782097,1,1,1000,144
156,78,157,334,323,9881903,1,1,1000,144
157,78,156,323,334,90118097,1000,1,1000,144
158,79,159,95,334,208290996,1000,1,1000,144
159,79,158,334,95,16568924004,1,1,1000,144
160,80,161,335,86,118268233,1000,23,1000,40
161,80,160,86,335,1881731767,20,21,1000,40
162,81,163,189,332,10719775,1000,10,1000,14
163,81,162,332,189,889280225,1,1,0,144
164,82,165,24,337,39586646,800,1,1000,144
165,82,164,337,24,560413354,1000,1,1000,144
166,83,167,344,332,637149927,1,1,1000,18
167,83,166,332,344,8362850073,1,1,1000,18
168,84,169,334,347,558442700,1,1,1000,18
169,84,168,347,334,8441557300,1,1,1000,18
170,85,171,326,350,693648371,1,1,1000,18
171,85,170,350,326,8306351629,1,1,1000,18
172,86,173,353,340,31484345,1,1,1000,18
173,86,172,340,353,8968515655,1,1,1000,18
174,87,175,340,347,882255768,1,1,1000,18
